['INFO ]2023-07-03 15:27:55,628(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user opens loginpage
['INFO ]2023-07-03 15:27:55,705(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-The user enter sheet {string} and {int}
['INFO ]2023-07-03 15:27:55,936(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-click login button to verify
['INFO ]2023-07-03 15:27:56,163(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-The user is in the Home page with valid  log in {string} and {string}
['INFO ]2023-07-03 15:27:56,312(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-The user clicks Sign out
['INFO ]2023-07-03 15:27:56,529(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-The user is on the home page after logged in
['INFO ]2023-07-03 15:27:57,172(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user opens datastructures
['INFO ]2023-07-03 15:27:57,389(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user clicks time complexity datastructures
['INFO ]2023-07-03 15:27:57,584(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user clciks on try here 
['INFO ]2023-07-03 15:27:57,584(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user opens trpf
['INFO ]2023-07-03 15:27:57,972(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user enters valid python code 
['INFO ]2023-07-03 15:27:58,125(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user opens trpf
['INFO ]2023-07-03 15:27:58,277(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user navigates refresh 
['INFO ]2023-07-03 15:27:58,401(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user sends invalid syntax and click on run button  
['INFO ]2023-07-03 15:27:58,522(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user opens trpf
['INFO ]2023-07-03 15:27:58,613(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user navigates back 
['INFO ]2023-07-03 15:27:58,654(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-clicks on practice Questions
['INFO ]2023-07-03 15:27:58,819(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user navigates back 
['INFO ]2023-07-03 15:27:58,899(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-The user is on the home page after logged in
['INFO ]2023-07-03 15:27:59,484(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user clicks dropdown array page
['INFO ]2023-07-03 15:27:59,713(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user clicks submodule array page
['INFO ]2023-07-03 15:27:59,951(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user opens trpf
['INFO ]2023-07-03 15:28:00,156(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user enters python code array page
['INFO ]2023-07-03 15:28:00,313(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user gets output array page
['INFO ]2023-07-03 15:28:00,314(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user opens trpf
['INFO ]2023-07-03 15:28:00,552(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user opens trpf
['INFO ]2023-07-03 15:28:00,632(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user enetrs invalid syntax array page
['INFO ]2023-07-03 15:28:00,632(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user opens trpf
['INFO ]2023-07-03 15:28:00,791(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user clicks run btn array page
['INFO ]2023-07-03 15:28:00,791(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user opens trpf
['INFO ]2023-07-03 15:28:00,855(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user gets alert msg array page
['INFO ]2023-07-03 15:28:00,936(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user gets alert msg array page
['INFO ]2023-07-03 15:28:01,123(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user opens trpf
['INFO ]2023-07-03 15:28:01,319(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user enters python code array page
['INFO ]2023-07-03 15:28:01,462(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user gets output in array page
['INFO ]2023-07-03 15:28:01,462(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user opens trpf
['INFO ]2023-07-03 15:28:01,818(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user enetrs invalid syntax array page
['INFO ]2023-07-03 15:28:01,818(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user opens trpf
['INFO ]2023-07-03 15:28:01,994(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user clicks run btn array page
['INFO ]2023-07-03 15:28:01,994(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user opens trpf
['INFO ]2023-07-03 15:28:02,053(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user gets alert msg array page
['INFO ]2023-07-03 15:28:02,164(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user clicks try here button in array page
['INFO ]2023-07-03 15:28:02,333(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user opens trpf
['INFO ]2023-07-03 15:28:02,570(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user enters python code array page
['INFO ]2023-07-03 15:28:02,740(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user gets output in array page
['INFO ]2023-07-03 15:28:02,740(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user opens trpf
['INFO ]2023-07-03 15:28:03,008(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user enetrs invalid syntax array page
['INFO ]2023-07-03 15:28:03,008(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user opens trpf
['INFO ]2023-07-03 15:28:03,190(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user clicks run btn array page
['INFO ]2023-07-03 15:28:03,191(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user opens trpf
['INFO ]2023-07-03 15:28:03,262(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user gets alert msg array page
['INFO ]2023-07-03 15:28:03,335(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user clicks try here button in array page
['INFO ]2023-07-03 15:28:03,566(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user opens trpf
['INFO ]2023-07-03 15:28:03,751(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user enters python code array page
['INFO ]2023-07-03 15:28:03,942(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user gets output in array page
['INFO ]2023-07-03 15:28:03,943(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user opens trpf
['INFO ]2023-07-03 15:28:04,221(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user enetrs invalid syntax array page
['INFO ]2023-07-03 15:28:04,222(yyyy-MM-ddHH:mm:ss.SSS][main]com.qa.util.Loggerload1)-user opens trpf
